0.0,1037.4294166316486,Clinical Perspectives of Multiple and Extensively Drug-Resistant Typhoid; result from a tertiary care hospital from Pakistan.
0.0,885.7484538479426,Use of antibiotics in COVID-19 ICU patients.
0.0,1044.9565673688248,Nutritional status is closely related to the severity of COVID-19: a multi-center retrospective study.
0.0,894.0828751531332,Clinical characteristics and outcomes of COVID-19: Experience at a major tertiary care center in Pakistan.
0.0,922.9766193296084,The forgotten sub-regional COVID-19 response layer. The case of the WHO Eastern Mediterranean Region.
0.0,932.3719407471162,Characteristics and Pregnancy Outcomes of Asymptomatic and Symptomatic Women with COVID-19: Lessons from Hospitals in Wuhan.
0.0,937.7591613366293,Caring for patients with rare diseases during the COVID-19 pandemic.
0.0,973.1038999391526,"Changes in numbers of COVID-19 cases among residents of sightseeing resort areas before and during the ""Go To Travel"" campaign: Descriptive epidemiology in Gunma Prefecture."
0.0,1142.848480134596,Frequency of interleukin-6 rs1800795 (-174G/C) and rs1800797 (-597G/A) polymorphisms in COVID-19 patients in Turkey who develop macrophage activation syndrome.
0.0,1092.633433882504,"The characteristics of household transmission during COVID-19 outbreak in Okinawa, Japan from February to May 2020."
0.0,927.6781483826535,How many coinfected patients with influenza and COVID-19 are there in a single Japanese hospital during the first wave?
0.0,972.4267744825753,Should COVID-19 be branded to viral thrombotic fever?
0.0,946.6608010620722,[Covid-19 in Santa Catarina: a sad population experiment].
0.0,917.5676200922957,[Covid-19 in Ecuador: political fragility and vulnerability of public health].
0.0,1032.0591365323262,[Peru and global remembrance of covid-19 victims].
0.0,951.9954030411865,[Covid-19 in Peru: state and social responses].
0.0,922.2980832024358,Getting back on the road towards tuberculosis elimination: lessons learnt from the COVID-19 pandemic.
0.0,1035.505112409543,"Tuberculosis and COVID-19, the new cursed duet: what differs between Brazil and Europe?"
0.0,966.8840063629245,Fighting tuberculosis: from 1993 to 2035 during the COVID-19 era.
0.0,967.3852486370087,Implementation of Tele-ICU during the COVID-19 pandemic.
0.0,909.9978992982485,"[Perceptions of the COVID-19 pandemic, SARS-CoV-2, and viruses in general among children]."
0.0,1027.0456734119182,Orthodontic treatment pause during COVID-19 outbreak: Are we overlooking potential harms to our patients and their treatment outcomes?
0.0,933.225417217513,ConVid - Behavior Survey by the Internet during the COVID-19 pandemic in Brazil: conception and application methodology.
0.0,1073.1962331976877,"Changes in the prevalence of physical inactivity and sedentary behavior during COVID-19 pandemic: a survey with 39,693 Brazilian adults."
0.0,969.8632183444445,Association of social and economic conditions with the incidence of sleep disorders during the COVID-19 pandemic.
0.0,1006.6302469022932,Factors affecting Brazilians' self-rated health during the COVID-19 pandemic.
0.0,1102.3425542440332,The authors reply.
0.0,810.4968436928195,Could the pandemic affect sexually-transmitted disease incidence in high-risk groups? Considerations about the COVID-19 lockdown.
0.0,1003.5524093966018,Cerebral Venous Thrombosis in Acute Lymphoblastic Leukemia with Severe COVID-19: a Case Report.
1.0,1211.9107154827905,Estimating the Efficiency Gain of Covariate-Adjusted Analyses in Future Clinical Trials Using External Data.
0.0,979.53374394898,How the COVID-19 pandemic has enforced a new way of surgical training.
0.0,950.0712097864251,Ageism and older people's health and well-being during the Covid-19-pandemic: the moderating role of subjective aging.
0.0,1003.6621325408395,In times of trouble: Higher education lecturers' emotional reaction to online instruction during COVID-19 outbreak.
0.0,1039.5039952679597,[Preparing for a pandemic].
0.0,1034.1779358054303,Factors Influencing Sleep Quality among Female Staff Nurses during the Early COVID-19 Pandemic in the United States.
0.0,1004.6542334618772,ECMO Support and Operator Safety in the Context of COVID-19 Outbreak: A Regional Center Experience.
0.0,1079.2308200254154,Beyond the Pale: Dark Traits and Close Relations Influence Attitudes toward COVID-19 and the Rejection of Quarantine Rules.
0.0,974.3501623954274,"COVID-19 Medical Vulnerability Indicators: A Predictive, Local Data Model for Equity in Public Health Decision Making."
0.0,1041.4753116465004,Physical Activity and Perceived Physical Fitness during the COVID-19 Epidemic: A Population of 40- to 69-Year-Olds in Japan.
0.0,942.4859080347672,Lifestyle Effects on the Risk of Transmission of COVID-19 in the United States: Evaluation of Market Segmentation Systems.
0.0,990.7731089539615,Metabolic Signatures Associated with Severity in Hospitalized COVID-19 Patients.
0.0,947.677898087546,The Management of Immunosuppression in Kidney Transplant Recipients with COVID-19 Disease: An Update and Systematic Review of the Literature.
0.0,951.6645664153522,"The Knowledge, Attitude and Practice about Public Emergencies and the Response Capability of Residents in Shanghai after the Outbreak of Coronavirus Disease 2019 (COVID-19): A Cross-Sectional Study."
1.0,1143.3283107388017,The Impact of Increased Fib-4 Score in Patients with Type II Diabetes Mellitus on Covid-19 Disease Prognosis.
1.0,1193.9183598087227,Proteomics: A Tool to Study Platelet Function.
0.0,1012.693402621493,Immunoglobulin Response and Prognostic Factors in Repeated SARS-CoV-2 Positive Patients: A Systematic Review and Meta-Analysis.
1.0,1157.2243080277942,"D936Y and Other Mutations in the Fusion Core of the SARS-CoV-2 Spike Protein Heptad Repeat 1: Frequency, Geographical Distribution, and Structural Effect."
1.0,1147.2898190917276,Inhibitors of Protein Glycosylation Are Active against the Coronavirus Severe Acute Respiratory Syndrome Coronavirus SARS-CoV-2.
0.0,955.6881905368542,Socioeconomic Conditioning of the Development of the COVID-19 Pandemic and Its Global Spatial Differentiation.
0.0,1074.921346624254,Biological Cloth Face Coverings-The Reduction of SARS-CoV-2 and Influenza (H1N1) Infectivity by Viruferrin™ Treatment.
0.0,986.8418271572485,Pitfall of Universal Pre-Admission Screening for SARS-CoV-2 in a Low Prevalence Country.
0.0,1107.0015805799121,Seasonal Stability of SARS-CoV-2 in Biological Fluids.
0.0,1055.5248050836342,"Knowledge, Attitudes, Practices and Some Characteristic Features of People Recovered from COVID-19 in Turkey."
0.0,1099.2157968922365,"COVID-19, Isolation, Quarantine: On the Efficacy of Internet-Based Eye Movement Desensitization and Reprocessing (EMDR) and Cognitive-Behavioral Therapy (CBT) for Ongoing Trauma."
0.0,941.9814475834612,Utility of Routine Laboratory Biomarkers to Detect COVID-19: A Systematic Review and Meta-Analysis.
1.0,1191.9158194348038,"Water Is Life: Law, Systemic Racism, and Water Security in Indian Country."
0.0,926.4807076572918,Comparing Critical Care Admissions Among Urban Populations Before and During the COVID-19 Pandemic.
0.0,1011.772020275833,"Corrigendum to ""COVID-19: Effects of lockdown on adenotonsillar hypertrophy and related diseases in children"" [International Journal of Pediatric Otorhinolaryngology (2020) 138/110284]."
0.0,941.8393997413964,COVID-19 and Alzheimer's disease: how one crisis worsens the other.
0.0,1060.972672380803,Mechanistic understanding of innate and adaptive immune responses in SARS-CoV-2 infection.
0.0,893.05381488435,"Corrigendum to ""Chromosome 3 cluster rs11385942 variant links complement activation with severe COVID-19"" [J. Autoimmun. 117C (2020) 102595]."
0.0,1036.8142273463313,"Subarachnoid Hemorrhage and Coronavirus Disease 2019: An Analysis of 282,718 Patients."
0.0,1088.9440471645469,Diaphragmatic excursion: a possible key player for predicting successful weaning in patients with severe COVID-19.
0.0,1058.357146820078,COVID-19 vaccine-induced immune thrombotic thrombocytopenia: An emerging cause of splanchnic vein thrombosis.
0.0,947.6420663985455,Effect of COVID-19 on asthma exacerbation.
0.0,1071.4693937041568,Mechanics & Economics of a Negative Pressure PFT Lab in the COVID-19 Era.
0.0,974.5124455998626,Does vitamin D serum level affect prognosis of COVID-19 patients?
0.0,1130.4428639866599,Spontaneous face- and eye-touching: Infection risk versus potential microbiome gain.
0.0,999.2960122412326,"Lifestyle risk factors and infectious disease mortality, including COVID-19, among middle aged and older adults: Evidence from a community-based cohort study in the United Kingdom."
0.0,1019.8134141158314,"Post-infection depressive, anxiety and post-traumatic stress symptoms: A prospective cohort study in patients with mild COVID-19."
0.0,1052.515330939586,SARS-CoV-2 universal screening upon adult hospital admission in Southern Israel.
0.0,988.9321507657469,An analysis on fit-testing of Respiratory Protective equipment in the UK during the initial response to the Covid-19 pandemic.
0.0,1006.2982176518274,Gastrointestinal manifestations are associated with severe pediatric COVID-19: A study in tertiary hospital.
0.0,959.2812741460837,"Telehealth-based eye care during the COVID-19 Pandemic: Utilization, Safety and the Patient Experience."
0.0,1055.1871496696408,"Implications in the quantification of SARS-CoV2 copies in concurrent nasopharyngeal swabs, whole mouth fluid and respiratory droplets."
0.0,1097.2062072000247,Pathogenic perspective of missense mutations of ORF3a protein of SARS-CoV-2.
0.0,1022.360097557731,Family medicine provision of online medication abortion in three US states during COVID-19.
0.0,934.6740620838075,Cervical screening during the COVID-19 pandemic: optimising recovery strategies.
0.0,922.0950429504824,Clinical laboratory evaluation of COVID-19.
0.0,1046.973540260233,"Ethnic differences in SARS-CoV-2 infection and COVID-19-related hospitalisation, intensive care unit admission, and death in 17 million adults in England: an observational cohort study using the OpenSAFELY platform."
0.0,928.9124830305495,COVID-19 and disparities affecting ethnic minorities.
0.0,978.5264896522268,The COVID-19 Pandemic Exposes Another Commercial Determinant of Health: The Global Firearm Industry.
0.0,973.7299837710912,The road from evidence to policies and the erosion of the standards of democratic scrutiny in the COVID-19 pandemic.
0.0,947.5531919252572,[Feasibility and acceptance of video-based physiotherapy : New medical care provision for older people during the COVID-19 pandemic].
0.0,951.8170071560694,The anatomy lesson of the SARS-CoV-2 pandemic: irreplaceable tradition (cadaver work) and new didactics of digital technology.
0.0,1051.6697866046056,Fairer and healthier world for everyone - can lessons from the Dubrovnik Republic be applied to the COVID-19 pandemic?
0.0,997.12468286442,"Modeling the Transmission of Covid-19: Impact of Mitigation Strategies in Prekindergarten-Grade 12 Public Schools, United States, 2021."
1.0,1267.3366526455357,NULL
0.0,1015.9966061804474,Care for children's mental health during the COVID-19 pandemic in Japan.
0.0,986.9277913300435,Japanese WHO Collaborating Centres (WHO CCs) fight against COVID-19.
0.0,887.8764143071846,"Combating COVID-19 as a designated hospital: Experience from Shanghai, China."
0.0,964.2419079374772,Effective screening strategies for detection of asymptomatic COVID-19 travelers at airport quarantine stations: Exploratory findings in Japan.
0.0,1001.9175765066618,COVID-19 in Okayama Prefecture: Looking back and looking forward.
1.0,1178.3932334137178,Elevated high-sensitivity troponin is associated with subclinical cardiac dysfunction in patients recovered from coronavirus disease 2019.
0.0,1020.6127542392975,"Consistency of the results of rapid serological tests for SARS-CoV-2 among healthcare workers in a large national hospital in Tokyo, Japan."
0.0,986.3755449294125,"Characteristics of patients with novel coronavirus disease (COVID-19) during the first surge versus the second surge of infections in Osaka Prefecture, Japan."
0.0,931.2895058697491,Epidemiological correlation between COVID-19 epidemic and prevalence of α-1 antitrypsin deficiency in the world.
0.0,909.9587050814747,COVID-19 and bronchial asthma: current perspectives.
0.0,1072.8464220950939,Investigator initiated clinical trial of remdesivir for the treatment of COVID-19 in Japan.
0.0,1134.4741154336725,SARS-CoV-2 surreptitiously injures the heart of Japanese: echocardiography is useful in evaluating cardiac damage.
